Close,Volume,EMA5,EMA13,EMA26,MACD,SIGNAL,RSI,ROC,worked?,percentage_returns given
724.6,8543578,723.5874555,751.6460775,857.653959,-112.4449997,-133.4513786,26.18480801,2.736424217,0,-0.945349158
714.45,7259306,720.541637,746.3323521,847.0462584,-106.5694466,-128.0749922,25.31631435,-0.529063696,0,0.461893764
717.75,6777212,719.6110913,742.2491589,837.4687577,-100.4883786,-122.5576695,26.1736702,-1.163591297,0,-1.727621038
700.45,8866251,713.2240609,736.2778505,827.3192201,-95.95889931,-117.2379155,24.58056629,-2.423904715,0,0.699550289
673.35,10985897,699.9327073,727.2881576,815.9140927,-93.47843663,-112.4860197,22.29165165,-7.098509934,1,4.752357615
678.8,8909221,692.8884715,720.3612779,805.7574932,-90.03501503,-107.9958188,23.82784489,-7.020067119,1,3.911314084
698.8,6222176,694.858981,717.2810954,797.834716,-84.71569594,-103.3397942,29.34764077,-6.408625193,0,0.937321122
695.25,11588963,694.9893207,714.133796,790.2358481,-79.8659081,-98.64501698,28.94667391,-4.564172958,0,1.452714851
705.35,20360697,698.4428804,712.878968,783.9480075,-74.35036596,-93.78608678,31.80155148,-0.261595023,0,-3.090664209
683.55,10421001,693.478587,708.6891155,776.5111181,-70.92080598,-89.21303062,29.08514869,-5.66519459,0,-0.526662278
679.95,6672840,688.969058,704.5835275,769.3584427,-67.71279397,-84.91298329,28.64993733,-4.828889355,0,0.948599162
657.6,9041701,678.5127053,697.871595,761.0800395,-66.21064445,-81.17251552,26.04436888,-8.380355277,1,4.379562044
649.8,7058164,668.9418035,691.0042243,752.8370736,-64.90143165,-77.91829875,25.18357734,-7.231065743,1,5.632502308
648.75,8270469,662.2112024,684.9679066,745.12692,-63.21983835,-74.97860667,25.06348784,-3.653374916,1,5.803468208
633.6,5464141,652.6741349,677.6296342,736.8656667,-62.39044373,-72.46097408,23.33449186,-6.658809664,1,8.333333333
644.75,7137446,650.0327566,672.9325436,730.042284,-60.14017224,-69.99681371,27.3089709,-7.734688037,1,6.459868166
659.6,8793411,653.2218377,671.0278945,724.824337,-56.50716554,-67.29888408,32.3399097,-5.127651924,1,4.063068526
686.4,11947995,664.2812252,673.2239096,721.9780898,-50.87894474,-64.01489621,40.36194734,-2.686609485,0,-1.587995338
666.7,5860244,665.0874834,672.2919225,717.8834165,-47.46106297,-60.70412956,36.89873067,-2.46507205,0,1.319934003
662.25,6654067,664.1416556,670.8573621,713.7624227,-44.59735431,-57.48277451,36.14428893,-2.603132583,0,2.000755002
666,5799426,664.7611038,670.1634533,710.2244654,-41.54633067,-54.29548574,37.30757174,1.277372263,0,1.426426426
666.45,6975525,665.3240692,669.6329599,706.9819124,-38.64656764,-51.16570212,37.45481837,2.56232687,0,1.357941331
675.5,758956,668.7160461,670.4711085,704.6499189,-35.21231948,-47.97502559,40.48240371,4.123314066,0,-1.450777202
659.5,9694143,665.6440307,668.9038073,701.3054805,-33.3967425,-45.05936897,37.06625094,4.087752525,0,0.940106141
664.2,7118080,665.1626872,668.2318348,698.5569264,-31.21876346,-42.29124787,38.70259873,3.016673129,0,0.225835592
665.7,4137808,665.3417914,667.8701441,696.12308,-29.03694213,-39.64038672,39.2455343,0.924802911,0,-1.397025687
653.2,7323026,661.2945276,665.7744093,692.9435926,-27.99378362,-37.3110661,36.35564302,-4.836829837,0,0.489895897
656.4,5513390,659.6630184,664.4352079,690.2366598,-26.60220606,-35.1692941,37.62197487,-1.544922754,0,-0.716026813
650.85,8583785,656.7253456,662.4944639,687.3191294,-25.65151474,-33.26573822,36.27391331,-1.721404304,0,2.389183376
651.7,6018930,655.0502304,660.9523977,684.6806754,-24.5465399,-31.52189856,36.64831425,-2.147147147,0,2.255639098
641.4,5384830,650.5001536,658.159198,681.4746995,-24.22273863,-30.06206657,34.03859218,-3.758721585,1,4.061428126
619.1,14359086,640.0334357,652.5793126,676.8543513,-25.47192296,-29.14403785,29.19180905,-8.349370836,1,8.278145695
620.75,6632975,633.6056238,648.0322679,672.6984735,-26.02872637,-28.52097555,29.98619118,-5.875663381,1,10.39065646
621.45,15075209,629.5537492,644.2348011,668.9022902,-26.11250424,-28.03928129,30.34322398,-6.436314363,1,10.26631266
638.9,12285851,632.6691661,643.4726866,666.6798984,-24.48854099,-27.32913323,38.73100772,-4.025837464,1,7.254656441
666.4,17719890,643.9127774,646.7480171,666.6591652,-20.74340122,-26.01198683,49.12754067,2.020820576,0,2.828631453
661.05,13399070,649.625185,648.7911575,666.2436714,-17.9995635,-24.40950216,47.4409603,0.708409506,1,3.660842599
667.45,10445773,655.56679,651.4567065,666.3330291,-15.13416854,-22.55443544,49.66706284,2.55051087,0,2.666866432
670.35,8260890,660.4945266,654.1557484,666.6305825,-12.4853928,-20.54062691,50.68628343,2.861746202,0,2.222719475
685.25,7827923,668.7463511,658.5977843,668.0097986,-9.079253482,-18.24835223,55.65488992,6.836607421,0,1.824151769
681.4,5177288,672.9642341,661.8552437,669.0016654,-6.614281042,-15.92153799,54.13706826,10.06299467,1,3.617552099
668.5,8039771,671.476156,662.8044946,668.964505,-5.636718235,-13.86457404,49.28684124,7.692307692,1,5.617053104
682.8,5553948,675.2507707,665.6609954,669.9893565,-3.665844603,-11.82482815,54.18676481,9.872073377,1,3.405096661
669.2,5121196,673.2338471,666.1665675,669.9308856,-3.164837118,-10.09282994,49.30734877,4.742526217,1,5.506575015
674.5,7120933,673.6558981,667.3570578,670.2693385,-2.313451344,-8.536954224,51.15334619,1.215486194,1,4.677538918
678.5,6926183,675.2705987,668.9489067,670.8790172,-1.30095877,-7.089755133,52.55752441,2.639739808,1,4.060427413
697.75,7521474,682.7637325,673.0633486,672.8694603,1.042742919,-5.463255523,58.70923344,4.539665893,0,1.1895378
706.05,9560576,690.5258217,677.7757274,675.3272781,3.529201588,-3.664764101,61.05412086,5.325576192,0,-1.650024786
694.4,4778465,691.8172144,680.1506235,676.7400723,4.507718191,-2.030267642,56.22742675,1.335279095,0,-2.563364055
676.6,8021298,686.7448096,679.6433915,676.7296966,3.803049225,-0.863604269,49.75522234,-0.704432052,0,-1.41146911
664.85,8295459,679.4465397,677.5300499,675.8497191,2.270296625,-0.23682409,45.99176786,-0.545998504,0,0.330901707
667.05,11705260,675.3143598,676.0328999,675.197888,1.219048331,0.054350394,46.80310945,-2.306678383,0,-0.299827599
646.2,12802132,665.6095732,671.7710571,673.0498963,-1.281719403,-0.212863565,40.58103801,-3.436939629,1,3.536056948
649,8379825,660.0730488,668.5180489,671.2684225,-3.003042049,-0.770899262,41.70189797,-3.780578206,1,3.104776579
644.05,6178552,654.7320325,665.0226134,669.2522431,-4.712305752,-1.55918056,40.25615709,-5.077376566,1,3.897212949
656.8,15333902,655.421355,663.8479543,668.3298547,-4.980676964,-2.243479841,45.49747974,-5.868864206,0,2.268574909
656.95,4736598,655.9309034,662.8625323,667.4869025,-5.122213645,-2.819226602,45.55799259,-6.954181715,0,2.245224142
658.95,3373319,656.9372689,662.3035991,666.8545393,-5.015187243,-3.25841873,46.41231047,-5.105126728,0,2.602625389
665.05,2943390,659.6415126,662.6959421,666.7208698,-4.387571832,-3.48424935,49.03899475,-1.707064735,0,2.202841892
669.05,7416655,662.7776751,663.6036646,666.8933979,-3.526761218,-3.492751724,50.74396624,0.631721441,0,2.159778791
669.15,6827249,664.9017834,664.3959983,667.0605536,-2.804168728,-3.355035125,50.78829364,0.314818979,1,4.894268849
661.05,7889310,663.6178556,663.9179985,666.6153274,-2.852232519,-3.254474604,47.09150134,2.298050139,1,9.916042659
671.7,8046340,666.3119037,665.029713,666.9919699,-2.007812611,-3.005142205,52.03500752,3.497688752,1,9.691826708
670.05,8621545,667.5579358,665.7468969,667.2184906,-1.454972939,-2.695108352,51.23626623,4.036953653,1,9.961943139
676.1,18130292,670.4052905,667.2259116,667.8763802,-0.522634472,-2.260613576,54.02307126,2.938489647,1,8.97796184
679.7,9572493,673.503527,669.0079242,668.7522039,0.500965574,-1.708297746,55.64735165,3.462972829,1,9.607179638
683.5,12281903,676.8356847,671.0782208,669.8446332,1.600356316,-1.046566934,57.35975669,3.725624099,1,9.049012436
701.9,19312937,685.1904565,675.4813321,672.2191048,3.911270927,-0.054999361,64.50576711,5.540936772,1,6.190340504
726.6,19671304,698.9936376,682.7839989,676.2473193,7.647614046,1.48552332,71.42802847,8.601748748,0,2.580511974
736.8,9658944,711.5957584,690.5005705,680.732703,11.30147131,3.448712919,73.7083493,10.10984084,0,1.160423453
733.35,6903771,718.8471723,696.6219176,684.6302806,13.76017463,5.511005261,71.62610963,10.93714545,0,1.636326447
730.95,5902151,722.8814482,701.5259294,688.0613709,15.33824504,7.476453216,70.1416552,8.820902188,0,1.97003899
745,8129422,730.2542988,707.7365109,692.2790472,17.52062789,9.485288152,73.5921285,11.18573241,0,0.046979866
745.35,6723375,735.2861992,713.1098665,696.2102288,19.05872696,11.39997591,73.67374509,10.24256767,0,0.563493661
731.65,7212099,734.0741328,715.758457,698.8353971,18.95371937,12.91072461,65.18177564,7.643077828,1,3.471605276
732,7429783,733.3827552,718.0786774,701.2920343,18.6833719,14.06525406,65.29184322,7.095830285,1,3.422131148
730.35,5543112,732.3718368,719.8317235,703.4444762,18.12702134,14.87760752,64.26051347,4.053283944,1,3.655781475
727.95,7944693,730.8978912,720.9914773,705.2597002,17.29310543,15.3607071,62.70891313,0.185796862,1,4.856102754
727.9,6760819,729.8985941,721.9784091,706.9367595,16.43869147,15.57630398,62.67496052,-1.207926167,1,4.959472455
725.9,5763026,728.5657294,722.5386364,708.3414439,15.42239915,15.54552301,61.24649477,-1.015886003,1,5.24865684
749.55,13825233,735.5604863,726.3974026,711.3939296,16.33701458,15.70382132,69.9641785,2.544633696,0,1.927823361
757.05,6276585,742.7236575,730.7763451,714.7758607,17.46570741,16.05619854,72.10706485,1.617449664,0,0.918037118
755.9,3945391,747.1157717,734.3654386,717.8220933,18.05923362,16.45680556,71.2674653,1.41544241,0,1.071570314
754.85,4694366,749.6938478,737.2918046,720.5649012,18.23468312,16.81238107,70.46075461,3.170915055,0,1.212161357
763.3,5880482,754.2292319,741.007261,723.730464,18.83841497,17.21758785,73.09972939,4.275956284,0,0.091707061
764,3961797,757.4861546,744.291938,726.7133926,19.15258191,17.60458666,73.31243105,4.607380023,0,-0.157068063
760.9,5915169,758.624103,746.6645183,729.2457339,18.93316762,17.87030285,70.64824861,4.526409781,0,0.249704298
762.8,5500216,760.0160687,748.9695871,731.7312351,18.69706619,18.03565552,71.33579628,4.794614645,0,-1.035658102
750.45,7310690,756.8273791,749.1810747,733.1178103,17.31382928,17.89129027,61.2865795,3.382008541,0,0.592977547
754.9,5050182,756.1849194,749.998064,734.7313058,16.38777381,17.59058698,63.29312867,0.71376159,0,-1.715459001
740.05,4610535,750.8066129,748.576912,735.1252832,14.29086114,16.93064181,53.35480907,-2.245558418,0,2.006621174
741.95,5586389,747.8544086,747.6302103,735.6308177,12.63668897,16.07185124,54.34263199,-1.845482207,0,1.745400633
741.05,5346825,745.5862724,746.6901803,736.0322387,11.12488241,15.08245748,53.7618409,-1.828177784,0,1.868969705
724.3,9401334,738.4908483,743.4915831,735.1631839,8.477456964,13.76145737,44.27728059,-5.109393423,1,4.224768742
740.7,5210675,739.2272322,743.0927855,735.5733185,7.614916148,12.53214913,53.01700077,-3.04973822,0,1.917105441
733.45,7202786,737.3014881,741.7152447,735.4160356,6.274009057,11.28052111,49.33330088,-3.607569983,0,2.924534733
734.95,3750833,736.5176587,740.7487812,735.3815145,5.271600264,10.07873694,50.10572834,-3.651022549,0,2.714470372
754.9,6547552,742.6451058,742.7703839,736.8273282,6.017615025,9.266512561,59.04797769,0.592977547,0,-1.642601669
742.5,8319610,742.5967372,742.7317576,737.2475261,5.544348925,8.522079833,52.72299125,-1.642601669,0,-0.080808081
735.25,5936354,740.1478248,741.6629351,737.0995612,4.532025355,7.724068938,49.39172195,-0.648604824,0,0.904454267
734.3,8559921,738.1985499,740.6110872,736.8921863,3.611463864,6.901547923,48.95522717,-1.031066783,0,1.034999319
741.9,3998826,739.4323666,740.7952176,737.2631355,3.455337752,6.212305889,52.56668875,0.114702112,0,-1.267017118
732.5,4826505,737.1215777,739.6101865,736.9103106,2.543782106,5.478601132,48.03949481,1.132127571,0,0
732.5,6076668,735.5810518,738.5944456,736.5836209,1.800611362,4.743003178,48.03949481,-1.107060888,0,-1.303754266
722.95,5951551,731.3707012,736.3595248,735.5737231,0.436011931,3.881604929,43.61374607,-1.431590429,0,-0.60861747
712.35,7193994,725.0304675,732.9295927,733.8534473,-1.483671519,2.808549639,39.28733241,-3.075039118,0,1.389766267
711.25,9932198,720.4369783,729.832508,732.1791179,-3.058538364,1.635132039,38.85656723,-5.782222811,1,3.894551845
706.95,11997387,715.9413189,726.5635783,730.3102943,-4.600573205,0.38799099,37.14215372,-4.787878788,1,5.113515807
708.45,11348867,713.4442126,723.9759243,728.6910133,-5.636633856,-0.816933979,38.16704695,-3.645018701,1,4.890959136
708.35,6415187,711.7461417,721.7436494,727.1842716,-6.39210435,-1.931968053,38.12242043,-3.533977938,1,4.905766923
718.55,14638664,714.0140945,721.2874137,726.5446959,-6.09747748,-2.765069939,45.16522131,-3.147324437,1,3.416602881
710.2,8065544,712.7427297,719.7034975,725.3339777,-6.463254405,-3.504706832,41.04652755,-3.044368601,1,4.632497888
722.25,8917337,715.9118198,720.0672836,725.1055349,-5.714922886,-3.946750043,48.36447389,-1.399317406,0,2.990654206
738.95,13471173,723.5912132,722.7648145,726.1310508,-3.731302204,-3.903660475,56.43546738,2.213154437,0,2.185533527
743.1,8883260,730.0941421,725.669841,727.38801,-1.803607343,-3.483649848,58.18463176,4.316698252,0,2.193513659
735.25,7644966,731.8127614,727.0384351,727.9703796,-0.898961997,-2.966712278,53.7854808,3.374340949,1,3.284597076
727.75,9406261,730.4585076,727.1400873,727.9540552,-0.778240294,-2.529017881,49.90337985,2.942216564,1,4.349020955
729.7,7387487,730.2056717,727.5057891,728.0833845,-0.519233372,-2.127060979,50.89576163,2.999505964,1,4.070165822
737.8,9277241,732.7371145,728.9763906,728.8031338,0.335763315,-1.634496121,54.89290988,4.157549234,1,3.991596639
743.85,6924061,736.4414097,731.101192,729.9177164,1.484427234,-1.01071145,57.66487141,3.520979751,1,3.145795523
755.1,6584982,742.6609398,734.5295931,731.7830708,3.264896946,-0.155589771,62.30383904,6.322162771,0,1.609058403
759.4,7283600,748.2406265,738.0825084,733.8287692,4.965664988,0.868661181,63.93072994,5.143648321,0,1.033710824
753.3,6897127,749.9270843,740.2564358,735.2710826,5.754977102,1.845924365,59.97627306,1.941944651,0,1.851851852
747.9,7688525,749.2513896,741.3483735,736.206558,5.877031013,2.652145695,56.63646196,0.645942673,0,2.587244284
759.3,6276040,752.6009264,743.9128916,737.9171833,6.815084293,3.484733414,61.50941988,3.27099626,0,1.047016989
767.25,4919911,757.4839509,747.2467642,740.0899846,8.106549578,4.409096647,64.50500733,5.42768808,0,-0.866731834
760.6,6730692,758.5226339,749.1543693,741.609245,8.495514692,5.226380256,60.27897691,4.234616966,0,-1.038653694
752.7,7031088,756.581756,749.660888,742.4307824,8.073245027,5.79575321,55.61732921,2.019517484,0,-0.657632523
742.7,8200995,751.954504,748.6664754,742.4507244,6.85268338,6.007139244,50.31321089,-0.154601062,0,0.679951528
747.75,7043212,750.5530027,748.5355504,742.8432634,6.221158633,6.049943122,52.7631756,-0.973381009,0,-1.511200267
727.5,31574803,742.8686684,745.5304717,741.7067253,4.040093276,5.647973153,43.50058752,-4.200684751,0,1.443298969
724.1,12524411,736.6124456,742.4689758,740.4025235,2.014015367,4.921181596,42.1622556,-3.876277711,1,3.763292363
717.05,13801105,730.0916304,738.8376935,738.6727069,-0.158712514,3.905202774,39.45186938,-4.124883006,1,4.783487902
721.05,6455426,727.0777536,736.2965944,737.3673212,-1.540095185,2.816143182,41.74026652,-5.037534571,1,4.202205118
728.2,5516668,727.4518357,735.1399381,736.6882604,-2.034453743,1.846023797,45.69147036,-5.089605735,1,3.179071684
736.45,8285120,730.4512238,735.3270898,736.6706115,-1.740467385,1.128725561,49.91254021,-3.175124901,0,2.023219499
728.55,8005235,729.8174826,734.3589341,736.0690847,-2.120501237,0.478880201,46.20882768,-3.208449582,1,3.129503809
738,6895168,732.5449884,734.8790864,736.2121154,-1.640237146,0.055056732,50.90214105,-0.632826175,0,1.808943089
751.35,9920046,738.8133256,737.232074,737.3334402,-0.180312436,0.007982898,56.65567789,0.481444333,0,-2.735076862
730.8,6351352,736.1422171,736.3132063,736.8494817,-0.673758176,-0.128365317,47.43991148,0.453608247,0,-0.855227148
723.6,6348116,731.961478,734.497034,735.8680386,-1.627041783,-0.42810061,44.69664321,-0.069051236,0,0.131288004
718.4,8858265,727.4409854,732.1974577,734.5741098,-2.770189431,-0.896518374,42.77289348,0.18827139,0,0.856069042
724.55,5747536,726.4773236,731.1049637,733.8315832,-3.14365053,-1.345944805,45.74698284,0.485403231,0,1.180042785
719.35,6247642,724.101549,729.4256832,732.7588733,-3.815237994,-1.839803443,43.67995049,-1.21532546,0,1.911447835
721.05,7396525,723.084366,728.229157,731.8915494,-4.162319478,-2.30430665,44.56185941,-2.091112771,0,1.671173982
716.85,8352335,721.006244,726.6035632,730.7773605,-4.72185831,-2.787816982,42.77955445,-1.605929586,0,2.266861966
719.7,6808993,720.5708293,725.6173399,729.9568153,-4.879082657,-3.206070117,44.40449924,-2.479674797,0,1.861886897
713.85,10513001,718.3305529,723.9362913,728.7637179,-5.41332871,-3.647521836,41.78167657,-4.991016171,0,2.696644953
716.1,6668929,717.5870353,722.8168211,727.8256647,-5.59072002,-4.036161472,43.17199943,-2.011494253,0,2.373970116
733.1,6468556,722.7580235,724.2858467,728.2163562,-4.30986455,-4.090902088,52.41792571,1.312880044,0,-1.254944755
723.9,8155948,723.1386823,724.2307257,727.8966261,-3.991133176,-4.070948305,47.87801056,0.7655902,0,0.580190634
722.4,11213708,722.8924549,723.9691935,727.4894686,-3.815589983,-4.019876641,47.16081545,-0.296735905,0,0.789036545
709.3,8645535,718.3616366,721.8735944,726.1421006,-4.679587881,-4.151818889,41.33703173,-1.397094599,1,3.418863668
709.75,5795713,715.4910911,720.1416524,724.9278709,-5.267283238,-4.374911759,41.60380015,-1.567159004,1,3.945051074
701.05,7233736,710.677394,717.4142734,723.1591397,-6.361719392,-4.772273285,38.00541772,-2.204087326,1,6.219242565
709.2,7016424,710.1849294,716.2408058,722.1251294,-6.496542939,-5.117127216,42.98071592,-1.458941226,1,4.998589961
708.1,10247544,709.4899529,715.0778336,721.0862309,-6.615888534,-5.41687948,42.48512647,-0.80549135,1,5.161700325
728.1,23860490,715.6933019,716.938143,721.6057693,-5.03855658,-5.3412149,53.07865926,1.675743611,0,2.273039418
727.8,10293077,719.728868,718.4898369,722.0646012,-3.769267368,-5.026825393,52.9212007,-0.722957305,1,3.531189887
733.55,15089296,724.335912,720.6412888,722.9153715,-2.273165935,-4.476093502,55.63759428,1.333057052,0,2.910503715
737.75,8290306,728.8072746,723.0853904,724.0142329,-0.740058933,-3.728886588,57.56366113,2.124861573,0,2.324635717
744.65,7744761,734.0881831,726.1660489,725.5428082,1.019954347,-2.779118401,60.59083899,4.983786832,0,1.376485597
735.3,11733702,734.4921221,727.470899,726.2655632,1.641389773,-1.895016766,54.87807715,3.599859105,0,2.665578675
735.6,7563925,734.8614147,728.6321992,726.9570029,2.133495708,-1.089314271,55.02460106,4.928321803,0,2.623708537
739.1,3218358,736.2742765,730.1275993,727.8564842,2.773937729,-0.316663871,56.78763399,4.216018049,0,2.137735083
753.5,4435148,742.0161843,733.4665137,729.7560039,4.392814666,0.625231836,63.18234166,6.411523796,0,0.185799602
754.9,5733127,746.3107895,736.5284403,731.6185221,5.722785888,1.644742647,63.74408986,3.680813075,0,0
753.8,8738342,748.807193,738.995806,733.2615946,6.611819912,2.6381581,62.93162644,3.572410003,0,0.145927302
742.65,4808577,746.7547954,739.5178337,733.957032,6.343549476,3.379236375,55.24518711,1.240542567,0,1.649498418
740.45,5556353,744.6531969,739.6510003,734.4379926,5.885576348,3.88050437,53.84767462,0.365977635,0,1.95151597
740.55,3085588,743.2854646,739.7794288,734.8907339,5.467670606,4.197937617,53.90475402,-0.550594239,0,1.93774897
750.15,6202838,745.5736431,741.260939,736.0210499,5.843753907,4.527100875,59.13042261,2.019583843,0,0.633206692
751.9,4596253,747.6824287,742.7808049,737.1972684,6.211411719,4.863963044,60.02019294,2.215878195,0,0.398989227
754.9,7148684,750.0882858,744.5121184,738.5085819,6.667993632,5.224769161,61.5649942,2.137735083,0,-0.62259902
750.2,13200318,750.1255239,745.324673,739.3746128,6.574797198,5.494774769,57.79709548,-0.437956204,0,-0.279925353
745.5,4758178,748.5836826,745.3497197,739.8283452,6.051924809,5.606204777,54.22325128,-1.245198039,0,0.348759222
748.1,3677911,748.4224551,745.7426169,740.4410604,5.780706559,5.641105133,55.84963881,-0.756168745,0,-1.082742949
739.2,5447130,745.3483034,744.8079573,740.34913,4.792365119,5.47135713,49.38195588,-0.464552616,0,0.108225108
730.55,11122346,740.4155356,742.7711063,739.6232685,3.273381198,5.031761944,44.04344187,-1.337024782,0,1.293545959
732,5919494,737.6103571,741.2323768,739.058582,2.161660107,4.457741577,45.11458046,-1.154547296,0,1.092896175
731.3,3224968,735.5069047,739.8134658,738.4838722,1.210178795,3.80822902,44.67002536,-2.512830767,0,1.189662245
740,4837606,737.0046031,739.8401136,738.5961779,1.144942111,3.275571639,51.11721582,-1.582657268,0,-0.837837838
731.3,5958379,735.1030688,738.6200973,738.0557203,0.386765882,2.697810487,45.41791121,-3.126241886,0,0.341856967
733.8,3274064,734.6687125,737.931512,737.7404818,-0.012224222,2.155803545,47.23835975,-2.186083711,1,6.207413464
718,4926289,729.112475,735.0841532,736.2782239,-1.58508286,1.407626264,38.4990025,-3.688799463,1,9.310584958
717.6,7177092,725.2749833,732.586417,734.8946517,-2.831224723,0.559856067,38.30578935,-4.076995054,1,10.66750279
715.5,5022638,722.0166556,730.1455003,733.4580109,-3.942803393,-0.340675825,37.2488642,-3.206168831,1,10.99231307
717.25,7573816,720.4277704,728.3032859,732.2574175,-4.629164991,-1.198373658,38.76515287,-1.820546164,1,10.72150575
721.5,6252688,720.7851802,727.331388,731.4605717,-4.775127326,-1.913724392,42.40498032,-1.43442623,1,10.06930007
726.75,7874441,722.7734535,727.2483325,731.1116405,-4.416264456,-2.414232405,46.62554597,-0.62217968,1,9.274165807
779.35,31064152,741.6323023,734.6914279,734.6848523,0.111235108,-1.909138902,70.19307431,5.317567568,0,1.899018413
784.85,9924322,756.0382016,741.8569382,738.4007892,4.095900178,-0.708131086,71.60491407,7.322576234,0,1.229534306
794.15,6754348,768.7421344,749.3273756,742.5303603,7.912992183,1.016093568,73.85959685,8.224311802,0,0.044072279
792.7,6534471,776.7280896,755.5234648,746.2466299,10.69774527,2.952423908,72.88781909,10.40389972,0,0.227072032
785.4,6812754,779.6187264,759.7915412,749.1468796,12.17528406,4.796995938,68.03460522,9.448160535,0,1.158645276
784.4,7107151,781.2124843,763.3070354,751.7582218,13.11437817,6.460472385,67.37281403,9.62962963,0,1.287608363
790.05,10782564,784.1583228,767.1274589,754.5946498,14.15139631,7.998657171,69.19600155,10.14987801,0,0.56325549
786.3,5745146,784.8722152,769.8663933,756.9431943,14.50346014,9.299617764,66.53838994,8.981288981,0,1.04285896
794.5,9773568,788.0814768,773.38548,759.7251799,15.26814308,10.49332283,69.31376328,9.322325421,0,-0.106985525
787,4941763,787.7209845,775.3304114,761.745537,15.09496711,11.41365169,64.0787175,0.98158722,0,0.84498094
791.45,6244316,788.9639897,777.6332098,763.9458675,15.14225128,12.1593716,65.7324581,0.840925018,0,0.277970813
792.7,8673253,790.2093265,779.7856084,766.0758033,15.10645111,12.7487875,66.20313903,-0.182585154,0,0.119843573
793.65,7350584,791.3562176,781.7662358,768.1183364,14.98203272,13.19543655,66.57885808,0.119843573,0,-0.478800479
768.85,10066407,783.8541451,779.9210592,768.1725337,12.73547094,13.10344343,50.72537001,-2.107206519,0,2.731352019
775.6,10838336,781.1027634,779.3037651,768.7227164,11.36867216,12.75648917,53.94012597,-1.121876594,0,1.837287261
776.7,9976238,779.6351756,778.9317986,769.3136263,10.25601018,12.25639337,54.46153271,-1.68976647,0,1.693060384
774.45,9331718,777.9067837,778.2915417,769.6940984,9.087901672,11.62269503,53.1365156,-1.507058375,0,1.988507973
776.1,5130457,777.3045225,777.9784643,770.1686096,8.200775047,10.93831104,54.01997568,-2.315921963,0,2.145342095
788.75,8009009,781.1196817,779.5172551,771.5450089,8.421393502,10.43492753,60.21277825,0.222363405,0,1.356576862
789.85,4362520,784.0297878,780.9933615,772.9009342,8.586021711,10.06514637,60.70834843,-0.202160591,0,1.215420649
764.75,7517099,777.6031918,778.6728813,772.2971613,6.614878322,9.375092757,46.4815326,-3.525924057,1,4.897025172
774.8,5940968,776.6687946,778.1196125,772.4825567,5.796861384,8.659446482,51.39324514,-2.375102375,1,3.581569437
774.55,5128088,775.9625297,777.6096679,772.6357007,5.069960805,7.941549347,51.2671996,0.741366977,1,3.615002259
777.65,3881451,776.5250198,777.6154296,773.0071303,4.68996792,7.291233062,52.81264429,0.264311501,1,3.201954607
792.75,8435344,781.9333465,779.7775111,774.4695651,5.543364173,6.941659284,59.54283649,2.066434917,0,1.79123305
799.45,5926896,787.772231,782.5878667,776.3199676,6.683280165,6.88998346,62.12418338,3.228097359,0,1.932578648
795.7,5222488,790.4148207,784.4610286,777.7555256,7.201068703,6.952200509,59.82346403,2.525447752,0,2.412969712
802.2,6895015,794.3432138,786.9951673,779.5662274,8.043198542,7.170400115,62.42129861,1.705229794,0,2.380952381
802.55,5412074,797.0788092,789.2172863,781.2687291,8.639246722,7.464169437,62.56167523,1.607900234,1,3.924989097
784.65,16061642,792.9358728,788.5648168,781.5191936,7.579862855,7.48730812,51.88645826,2.602157568,1,7.073217358
802.5,5881134,796.1239152,790.5555573,783.0733274,8.087412671,7.60732903,59.33772176,3.575116159,1,4.691588785
806.95,7830413,799.7326101,792.8976205,784.8419698,8.747887168,7.835440658,60.96090952,4.183074043,1,4.114257389
814.9,8174186,804.7884068,796.0408176,787.0684906,9.799849955,8.228322517,63.74531803,4.790072655,1,3.098539698
814.25,5647088,807.9422712,798.6421294,789.0819357,10.46050627,8.674759268,63.34749163,2.712078209,1,3.180841265
821.3,6199015,812.3948474,801.878968,791.468459,11.42129961,9.224067336,65.83779172,2.733129026,0,2.295141848
834.05,7926895,819.6132316,806.4748297,794.6226472,13.06099468,9.991452804,69.83012869,4.819655649,0,0.731371021
840.15,6106841,826.4588211,811.2855683,797.9950437,14.6834225,10.92984674,71.54355798,4.730740464,0,-1.059334643
829.1,4377870,827.3392141,813.8304872,800.2991146,14.90574148,11.72502569,64.40767858,3.308205096,0,0.259317332
820.1,7981036,824.9261427,814.7261318,801.7658468,14.19210829,12.21844221,59.22617759,4.517937934,0,1.359590294
816.4,4400017,822.0840951,814.9652559,802.8498582,13.17610385,12.40997454,57.18924706,1.732087227,0,1.818961293
829.3,4832021,824.4893968,817.0130765,804.8091279,13.25899378,12.57977839,62.08526706,2.769688333,0,0.235138068
827.7,4846496,825.5595978,818.5397798,806.5047481,13.04520105,12.67286292,61.15113178,1.570744877,0,0.42889936
831.25,5540901,827.4563986,820.3555256,808.3377297,13.01222726,12.74073579,62.49932865,2.087810869,0,-0.168421053
829.85,3199389,828.2542657,821.7118791,809.9312312,12.72642468,12.73787357,61.59154902,1.041032509,0,-1.102608905
820.7,6601607,825.7361771,821.5673249,810.7289178,11.62756028,12.51581091,55.87898196,-1.600623464,0,-1.833800414
